"id_claim_number","id_case_number","date_created","sku","name","user_description","value","value_selected"
2713,3735,2024-06-13 12:20:52.936,50000075,Calidad,Cantidad reportada problemas de calidad,"04",
2713,3735,2024-06-13 12:20:52.936,50000075,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2718,3740,2024-06-13 14:34:45.732,50000752,Calidad,Seleccion de tipo problema de calidad,manipulation_damage,Daño por manipulación
2718,3740,2024-06-13 14:34:45.732,50000752,Calidad,Cantidad reportada problemas de calidad,"1",
2718,3740,2024-06-13 14:34:45.732,50000752,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2718,3740,2024-06-13 14:34:45.732,50000752,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2741,3766,2024-06-18 18:05:15.499,50013109,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2720,3742,2024-06-14 06:53:23.785,50014564,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2719,3741,2024-06-13 15:57:28.601,50000750,Calidad,Cantidad reportada problemas de calidad,"01",
2720,3742,2024-06-14 06:53:23.785,50014564,Calidad,Cantidad reportada problemas de calidad,"23",
2720,3742,2024-06-14 06:53:23.785,50014564,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2721,3743,2024-06-14 07:51:08.200,50000893,Producto cruzado,Cantidad reportada producto cruzado,"369",
2721,3743,2024-06-14 07:51:08.200,50000893,Producto cruzado,"Cliente se queda con el producto, producto cruzado",false,No
2721,3743,2024-06-14 07:51:08.200,50000893,Producto cruzado,producto seleccionado flujo cantidad diferente,"50000906 - XT-VARILLA CORR.G60 3/8""X6MTS. W706",
2719,3741,2024-06-13 15:57:28.601,50000750,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2719,3741,2024-06-13 15:57:28.601,50000750,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2722,3744,2024-06-14 14:47:13.011,50000630,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2722,3744,2024-06-14 14:47:13.011,50000630,Calidad,Cantidad reportada problemas de calidad,"1",
2722,3744,2024-06-14 14:47:13.011,50000630,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2722,3744,2024-06-14 14:47:13.011,50000630,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2723,3745,2024-06-15 08:01:11.536,50000513,Producto cruzado,Cantidad reportada producto cruzado,"25",
2723,3745,2024-06-15 08:01:11.536,50000513,Producto cruzado,"Cliente se queda con el producto, producto cruzado",false,
2723,3745,2024-06-15 08:01:11.536,50000513,Producto cruzado,producto seleccionado flujo cantidad diferente,"",
2725,3747,2024-06-17 09:17:51.553,70000886,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2725,3747,2024-06-17 09:17:51.553,70000886,Calidad,Cantidad reportada problemas de calidad,"6",
2725,3747,2024-06-17 09:17:51.553,70000886,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2725,3747,2024-06-17 09:17:51.553,70000886,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2726,3748,2024-06-17 09:52:05.265,50000352,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2726,3748,2024-06-17 09:52:05.265,50000352,Calidad,Cantidad reportada problemas de calidad,"1050",
2726,3748,2024-06-17 09:52:05.265,50000352,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2726,3748,2024-06-17 09:52:05.265,50000352,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2728,3749,2024-06-17 13:12:18.540,50000756,Producto cruzado,Cantidad reportada producto cruzado,"10",
2728,3749,2024-06-17 13:12:18.540,50000756,Producto cruzado,"Cliente se queda con el producto, producto cruzado",false,No
2728,3749,2024-06-17 13:12:18.540,50000756,Producto cruzado,producto seleccionado flujo cantidad diferente,"50000696 - TUBO PROC. MEDIANO 2 1/2""",
3367,4378,2024-08-19 12:21:23.690,50000446,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2732,3751,2024-06-17 18:04:18.468,50000573,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2732,3751,2024-06-17 18:04:18.468,50000573,Cantidad diferente,Cantidad reportada cantidad diferente,"13",
2724,3746,2024-06-15 22:26:16.735,50012980,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2724,3746,2024-06-15 22:26:16.735,50012980,Cantidad diferente,Cantidad reportada cantidad diferente,"09",
3367,4378,2024-08-19 12:21:23.690,50000446,Calidad,Cantidad reportada problemas de calidad,"1",
2735,3753,2024-06-18 08:09:38.631,50013103,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2735,3753,2024-06-18 08:09:38.631,50013103,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2737,3754,2024-06-18 08:28:47.868,50013085,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2737,3754,2024-06-18 08:28:47.868,50013085,Calidad,Cantidad reportada problemas de calidad,"3",
2737,3754,2024-06-18 08:28:47.868,50013085,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2737,3754,2024-06-18 08:28:47.868,50013085,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2738,3755,2024-06-18 09:12:19.376,50013107,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2738,3755,2024-06-18 09:12:19.376,50013107,Cantidad diferente,Cantidad reportada cantidad diferente,"30",
2743,3757,2024-06-18 11:55:12.905,50012478,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2743,3757,2024-06-18 11:55:12.905,50012478,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2740,3756,2024-06-18 10:48:04.081,70001192,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2740,3756,2024-06-18 10:48:04.081,70001192,Calidad,Cantidad reportada problemas de calidad,"100",
2740,3756,2024-06-18 10:48:04.081,70001192,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2702,3764,2024-06-18 16:45:22.505,50000735,Calidad,Seleccion de tipo problema de calidad,manipulation_damage,Daño por manipulación
2702,3764,2024-06-18 16:45:22.505,50000735,Calidad,Cantidad reportada problemas de calidad,"1",
2702,3764,2024-06-18 16:45:22.505,50000735,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2702,3764,2024-06-18 16:45:22.505,50000735,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2741,3766,2024-06-18 18:05:15.499,50013109,Cantidad diferente,Cantidad reportada cantidad diferente,"25",
2753,3767,2024-06-18 18:18:22.754,50013113,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2754,3768,2024-06-19 08:15:36.336,50000650,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2754,3768,2024-06-19 08:15:36.336,50000650,Calidad,Cantidad reportada problemas de calidad,"71",
2754,3768,2024-06-19 08:15:36.336,50000650,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2754,3768,2024-06-19 08:15:36.336,50000650,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
2754,3768,2024-06-19 08:15:36.336,50000650,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"7.00",
2718,3769,2024-06-19 08:18:12.647,50000752,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2718,3769,2024-06-19 08:18:12.647,50000752,Calidad,Cantidad reportada problemas de calidad,"1",
2718,3769,2024-06-19 08:18:12.647,50000752,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2718,3769,2024-06-19 08:18:12.647,50000752,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2755,3770,2024-06-19 08:21:27.831,50000678,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2755,3770,2024-06-19 08:21:27.831,50000678,Calidad,Cantidad reportada problemas de calidad,"4",
2755,3770,2024-06-19 08:21:27.831,50000678,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2755,3770,2024-06-19 08:21:27.831,50000678,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
2755,3770,2024-06-19 08:21:27.831,50000678,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"7.00",
2750,3765,2024-06-18 17:07:24.578,70000495,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2750,3765,2024-06-18 17:07:24.578,70000495,Calidad,Cantidad reportada problemas de calidad,"19",
2730,3750,2024-06-17 16:59:40.811,50000270,Calidad,Cantidad reportada problemas de calidad,"02",
2734,3752,2024-06-18 08:02:25.083,50000352,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,leftover_quantity,Sobrante
2750,3765,2024-06-18 17:07:24.578,70000495,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2758,3771,2024-06-19 17:34:08.869,50010838,Calidad,Seleccion de tipo problema de calidad,manufacture_issue,Problema de fabricación
2758,3771,2024-06-19 17:34:08.869,50010838,Calidad,Cantidad reportada problemas de calidad,"250",
2758,3771,2024-06-19 17:34:08.869,50010838,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2758,3771,2024-06-19 17:34:08.869,50010838,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2759,3772,2024-06-19 17:58:24.426,50000764,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2759,3772,2024-06-19 17:58:24.426,50000764,Calidad,Cantidad reportada problemas de calidad,"1",
2759,3772,2024-06-19 17:58:24.426,50000764,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2759,3772,2024-06-19 17:58:24.426,50000764,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2760,3773,2024-06-19 18:05:25.823,50005524,Producto cruzado,Cantidad reportada producto cruzado,"2200",
2760,3773,2024-06-19 18:05:25.823,50005524,Producto cruzado,"Cliente se queda con el producto, producto cruzado",false,No
2760,3773,2024-06-19 18:05:25.823,50005524,Producto cruzado,producto seleccionado flujo cantidad diferente,"50005521 - ESTRIBO CUAD. G40X10X10CM D5.50MM",
2646,3658,2024-06-05 18:43:56.395,50000658,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2646,3658,2024-06-05 18:43:56.395,50000658,Calidad,Cantidad reportada problemas de calidad,"026",
2646,3658,2024-06-05 18:43:56.395,50000658,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2761,3774,2024-06-20 09:45:10.628,50000770,Calidad,Seleccion de tipo problema de calidad,manipulation_damage,Daño por manipulación
2761,3774,2024-06-20 09:45:10.628,50000770,Calidad,Cantidad reportada problemas de calidad,"6",
2761,3774,2024-06-20 09:45:10.628,50000770,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2761,3774,2024-06-20 09:45:10.628,50000770,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2730,3750,2024-06-17 16:59:40.811,50000270,Calidad,Seleccion de tipo problema de calidad,rust,Doblado
2730,3750,2024-06-17 16:59:40.811,50000270,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2762,3775,2024-06-20 11:22:49.407,50012478,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2762,3775,2024-06-20 11:22:49.407,50012478,Calidad,Cantidad reportada problemas de calidad,"18",
2762,3775,2024-06-20 11:22:49.407,50012478,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2762,3775,2024-06-20 11:22:49.407,50012478,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2762,3776,2024-06-20 11:28:50.511,50000894,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2762,3776,2024-06-20 11:28:50.511,50000894,Cantidad diferente,Cantidad reportada cantidad diferente,"8",
3367,4378,2024-08-19 12:21:23.690,50000446,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
3367,4378,2024-08-19 12:21:23.690,50000446,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2765,3778,2024-06-20 15:31:29.942,50000145,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2765,3778,2024-06-20 15:31:29.942,50000145,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2767,3781,2024-06-20 15:50:33.125,50000486,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2767,3781,2024-06-20 15:50:33.125,50000486,Calidad,Cantidad reportada problemas de calidad,"2",
2767,3781,2024-06-20 15:50:33.125,50000486,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2767,3781,2024-06-20 15:50:33.125,50000486,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2768,3782,2024-06-20 16:55:03.626,50012980,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2768,3782,2024-06-20 16:55:03.626,50012980,Cantidad diferente,Cantidad reportada cantidad diferente,"2",
2771,3785,2024-06-21 09:14:44.866,50001297,Producto cruzado,Cantidad reportada producto cruzado,"50",
2771,3785,2024-06-21 09:14:44.866,50001297,Producto cruzado,"Cliente se queda con el producto, producto cruzado",false,No
2771,3785,2024-06-21 09:14:44.866,50001297,Producto cruzado,producto seleccionado flujo cantidad diferente,"50001298 - INRTO/MACOLLA DOBLE 40X105X16MM 154/A/5",
3292,4387,2024-08-19 17:06:21.522,50000342,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2775,3787,2024-06-21 15:50:51.193,50013122,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,leftover_quantity,Sobrante
2775,3787,2024-06-21 15:50:51.193,50013122,Cantidad diferente,Cantidad reportada cantidad diferente,"15",
2651,3663,2024-06-06 07:00:35.705,50000067,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2776,3788,2024-06-22 12:17:28.778,50000352,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2776,3788,2024-06-22 12:17:28.778,50000352,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2777,3789,2024-06-22 12:39:36.288,50000362,Calidad,Seleccion de tipo problema de calidad,manufacture_issue,Problema de fabricación
2777,3789,2024-06-22 12:39:36.288,50000362,Calidad,Cantidad reportada problemas de calidad,"2",
2777,3789,2024-06-22 12:39:36.288,50000362,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2777,3789,2024-06-22 12:39:36.288,50000362,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2781,3790,2024-06-24 09:45:19.715,50000743,Producto cruzado,Cantidad reportada producto cruzado,"83",
2781,3790,2024-06-24 09:45:19.715,50000743,Producto cruzado,"Cliente se queda con el producto, producto cruzado",false,No
2781,3790,2024-06-24 09:45:19.715,50000743,Producto cruzado,producto seleccionado flujo cantidad diferente,"50003511 - TUBO ISOLIGHT GALV. 1/2"" ROSCA",
2781,3791,2024-06-24 09:51:06.891,50000741,Producto cruzado,Cantidad reportada producto cruzado,"1",
2781,3791,2024-06-24 09:51:06.891,50000741,Producto cruzado,"Cliente se queda con el producto, producto cruzado",false,No
2781,3791,2024-06-24 09:51:06.891,50000741,Producto cruzado,producto seleccionado flujo cantidad diferente,"50003710 - TUBO PROC. MEC. 1/2"" CH14 L",
2782,3792,2024-06-24 09:58:08.025,50000854,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2782,3792,2024-06-24 09:58:08.025,50000854,Calidad,Cantidad reportada problemas de calidad,"15",
2782,3792,2024-06-24 09:58:08.025,50000854,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2774,3786,2024-06-21 13:23:09.201,50000439,Calidad,Cantidad reportada problemas de calidad,"01",
2770,3784,2024-06-21 08:10:22.530,50000352,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,leftover_quantity,Sobrante
2770,3784,2024-06-21 08:10:22.530,50000352,Cantidad diferente,Cantidad reportada cantidad diferente,"2",
2782,3792,2024-06-24 09:58:08.025,50000854,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2783,3793,2024-06-24 10:16:50.515,50012478,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2783,3793,2024-06-24 10:16:50.515,50012478,Calidad,Cantidad reportada problemas de calidad,"350",
2783,3793,2024-06-24 10:16:50.515,50012478,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2783,3793,2024-06-24 10:16:50.515,50012478,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2784,3794,2024-06-24 10:20:01.386,50012478,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2784,3794,2024-06-24 10:20:01.386,50012478,Calidad,Cantidad reportada problemas de calidad,"2800",
2784,3794,2024-06-24 10:20:01.386,50012478,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2784,3794,2024-06-24 10:20:01.386,50012478,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2788,3795,2024-06-24 10:55:56.606,50000057,Producto cruzado,Cantidad reportada producto cruzado,"20",
2788,3795,2024-06-24 10:55:56.606,50000057,Producto cruzado,"Cliente se queda con el producto, producto cruzado",false,No
2788,3795,2024-06-24 10:55:56.606,50000057,Producto cruzado,producto seleccionado flujo cantidad diferente,"70001060 - HIERRO PLANO SEG. 1/8"" X 1""",
2789,3797,2024-06-24 11:07:40.371,50005317,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2789,3797,2024-06-24 11:07:40.371,50005317,Cantidad diferente,Cantidad reportada cantidad diferente,"20",
2790,3798,2024-06-24 11:22:15.181,50012478,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2790,3798,2024-06-24 11:22:15.181,50012478,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2792,3799,2024-06-24 11:42:07.907,50000584,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2792,3799,2024-06-24 11:42:07.907,50000584,Calidad,Cantidad reportada problemas de calidad,"1",
2792,3799,2024-06-24 11:42:07.907,50000584,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2792,3799,2024-06-24 11:42:07.907,50000584,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2796,3800,2024-06-24 14:35:42.576,50000014,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2796,3800,2024-06-24 14:35:42.576,50000014,Calidad,Cantidad reportada problemas de calidad,"400",
2796,3800,2024-06-24 14:35:42.576,50000014,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2796,3800,2024-06-24 14:35:42.576,50000014,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2797,3801,2024-06-24 14:42:26.709,50000016,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2797,3801,2024-06-24 14:42:26.709,50000016,Calidad,Cantidad reportada problemas de calidad,"44",
2797,3801,2024-06-24 14:42:26.709,50000016,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2797,3801,2024-06-24 14:42:26.709,50000016,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2798,3802,2024-06-24 16:30:23.163,50000526,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2798,3802,2024-06-24 16:30:23.163,50000526,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2799,3803,2024-06-24 16:34:00.086,50000027,Producto cruzado,Cantidad reportada producto cruzado,"126",
2799,3803,2024-06-24 16:34:00.086,50000027,Producto cruzado,"Cliente se queda con el producto, producto cruzado",true,Sí
2799,3803,2024-06-24 16:34:00.086,50000027,Producto cruzado,producto seleccionado flujo cantidad diferente,"50000037 - COSTANERA GALV. 70 X 50 X 1.50 MM",
2774,3786,2024-06-21 13:23:09.201,50000439,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2774,3786,2024-06-21 13:23:09.201,50000439,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2567,3571,2024-05-28 15:39:30.973,50001351,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2779,3804,2024-06-25 08:23:10.215,50013110,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2779,3804,2024-06-25 08:23:10.215,50013110,Calidad,Cantidad reportada problemas de calidad,"1",
2779,3804,2024-06-25 08:23:10.215,50013110,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2779,3804,2024-06-25 08:23:10.215,50013110,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2779,3805,2024-06-25 08:26:12.789,50013111,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2779,3805,2024-06-25 08:26:12.789,50013111,Calidad,Cantidad reportada problemas de calidad,"1",
2779,3805,2024-06-25 08:26:12.789,50013111,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2779,3805,2024-06-25 08:26:12.789,50013111,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2755,3806,2024-06-25 08:49:16.915,50000678,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2755,3806,2024-06-25 08:49:16.915,50000678,Calidad,Cantidad reportada problemas de calidad,"96",
2755,3806,2024-06-25 08:49:16.915,50000678,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2755,3806,2024-06-25 08:49:16.915,50000678,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
2755,3806,2024-06-25 08:49:16.915,50000678,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"13.00",
2802,3808,2024-06-25 12:02:08.573,50000497,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2802,3808,2024-06-25 12:02:08.573,50000497,Calidad,Cantidad reportada problemas de calidad,"2",
2802,3808,2024-06-25 12:02:08.573,50000497,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2802,3808,2024-06-25 12:02:08.573,50000497,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2806,3809,2024-06-25 12:34:14.723,50012478,Calidad,Seleccion de tipo problema de calidad,"0",
2806,3809,2024-06-25 12:34:14.723,50012478,Calidad,Cantidad reportada problemas de calidad,"032",
2806,3809,2024-06-25 12:34:14.723,50012478,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2806,3809,2024-06-25 12:34:14.723,50012478,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2809,3812,2024-06-25 15:00:47.547,50000350,Producto cruzado,Cantidad reportada producto cruzado,"5",
2809,3812,2024-06-25 15:00:47.547,50000350,Producto cruzado,"Cliente se queda con el producto, producto cruzado",false,No
2809,3812,2024-06-25 15:00:47.547,50000350,Producto cruzado,producto seleccionado flujo cantidad diferente,"50000348 - VARILLA LISA G40"" X 1/4"" X 6MT. ""C""",
2810,3813,2024-06-25 15:16:34.302,50000894,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2810,3813,2024-06-25 15:16:34.302,50000894,Cantidad diferente,Cantidad reportada cantidad diferente,"8",
2812,3816,2024-06-25 16:00:55.027,50000343,Producto cruzado,Cantidad reportada producto cruzado,"02",
2812,3816,2024-06-25 16:00:55.027,50000343,Producto cruzado,"Cliente se queda con el producto, producto cruzado",false,No
2812,3816,2024-06-25 16:00:55.027,50000343,Producto cruzado,producto seleccionado flujo cantidad diferente,"50003153 - VARILLA CORR. G75 X 7.20 MM X 2.35MT",
2818,3819,2024-06-26 07:29:06.077,50003087,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2818,3819,2024-06-26 07:29:06.077,50003087,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2783,3820,2024-06-26 07:34:25.989,50012478,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2783,3820,2024-06-26 07:34:25.989,50012478,Calidad,Cantidad reportada problemas de calidad,"3500",
2783,3820,2024-06-26 07:34:25.989,50012478,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2783,3820,2024-06-26 07:34:25.989,50012478,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2816,3817,2024-06-25 16:33:04.589,50000172,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2816,3817,2024-06-25 16:33:04.589,50000172,Calidad,Cantidad reportada problemas de calidad,"28",
2816,3817,2024-06-25 16:33:04.589,50000172,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2817,3818,2024-06-25 16:35:55.568,50000174,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2817,3818,2024-06-25 16:35:55.568,50000174,Calidad,Cantidad reportada problemas de calidad,"16",
2817,3818,2024-06-25 16:35:55.568,50000174,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2819,3821,2024-06-26 08:25:12.853,50001293,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2819,3821,2024-06-26 08:25:12.853,50001293,Calidad,Cantidad reportada problemas de calidad,"48",
2819,3821,2024-06-26 08:25:12.853,50001293,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2819,3821,2024-06-26 08:25:12.853,50001293,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2734,3752,2024-06-18 08:02:25.083,50000352,Cantidad diferente,Cantidad reportada cantidad diferente,"5",
2823,3823,2024-06-26 13:44:46.006,50000097,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2823,3823,2024-06-26 13:44:46.006,50000097,Calidad,Cantidad reportada problemas de calidad,"35",
2823,3823,2024-06-26 13:44:46.006,50000097,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2823,3823,2024-06-26 13:44:46.006,50000097,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2824,3824,2024-06-26 16:09:32.681,70000495,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2824,3824,2024-06-26 16:09:32.681,70000495,Calidad,Cantidad reportada problemas de calidad,"4",
2824,3824,2024-06-26 16:09:32.681,70000495,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2826,3825,2024-06-27 06:45:13.909,50000650,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2826,3825,2024-06-27 06:45:13.909,50000650,Calidad,Cantidad reportada problemas de calidad,"150",
2826,3825,2024-06-27 06:45:13.909,50000650,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2826,3825,2024-06-27 06:45:13.909,50000650,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
2826,3825,2024-06-27 06:45:13.909,50000650,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"7.00",
2829,3827,2024-06-27 08:40:49.007,50000234,Producto cruzado,Cantidad reportada producto cruzado,"15",
2829,3827,2024-06-27 08:40:49.007,50000234,Producto cruzado,"Cliente se queda con el producto, producto cruzado",true,Sí
2829,3827,2024-06-27 08:40:49.007,50000234,Producto cruzado,producto seleccionado flujo cantidad diferente,"50000232 - LAMINA FRIA 0.45 MM X 4' X 8'",
2829,3828,2024-06-27 08:42:25.867,50000234,Producto cruzado,Cantidad reportada producto cruzado,"11",
2829,3828,2024-06-27 08:42:25.867,50000234,Producto cruzado,"Cliente se queda con el producto, producto cruzado",true,Sí
2829,3828,2024-06-27 08:42:25.867,50000234,Producto cruzado,producto seleccionado flujo cantidad diferente,"50000232 - LAMINA FRIA 0.45 MM X 4' X 8'",
2833,3833,2024-06-27 15:31:19.762,50000436,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2829,3829,2024-06-27 08:43:47.432,50000234,Producto cruzado,Cantidad reportada producto cruzado,"138",
2829,3829,2024-06-27 08:43:47.432,50000234,Producto cruzado,"Cliente se queda con el producto, producto cruzado",true,Sí
2829,3829,2024-06-27 08:43:47.432,50000234,Producto cruzado,producto seleccionado flujo cantidad diferente,"50000232 - LAMINA FRIA 0.45 MM X 4' X 8'",
2833,3833,2024-06-27 15:31:19.762,50000436,Calidad,Cantidad reportada problemas de calidad,"4",
2833,3833,2024-06-27 15:31:19.762,50000436,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
